CHAMADO;UF;MUNICIPIO;TIPO_ETABELECIMENTO;CONCORRENTE;STATUS;DATA_INI;DATA_FIM
CON-443;MG;Formiga;Prefeitura Municipal;VilleFort;Inativo;2022-06-15;2023-06-15
CON-442;PE;Inaja;Prefeitura Municipal;NewVersion;Ativo;2023-05-30;2028-05-30
CON-441;PB;Itabaiana;Prefeitura Municipal;NewVersion;Iniciando Renovação;2022-11-22;2025-09-16
CON-440;PE;Defesa Social, Trânsito;Autarquia;NewVersion;Ativo;2023-04-04;2027-04-04
CON-439;PR;Alvorada Do Sulc;Prefeitura Municipal;Consignet;Ativo;2023-06-28;2026-03-01
CON-438;PR;Luiziana;Instituto de Previdência;Consignet;Ativo;2023-06-28;2026-05-04
CON-437;MG;Ouro Preto;Prefeitura Municipal;Quantum;Inativo;2023-05-16;2025-06-03
CON-436;SP;Guarulhos;Prefeitura Municipal;NeoConsig;Inativo;2023-06-07;2024-06-07
CON-435;SP;Bauru;Prefeitura Municipal;Consignet;Inativo;2021-05-27;2025-05-27
CON-434;PI;Teresina;Câmara Municipal;SP Consig;Ativo;2023-03-10;2028-03-10
CON-433;RN;Senador Georgino Avelino;Prefeitura Municipal;SP Consig;Ativo;2023-01-25;2028-01-25
CON-432;RN;Riachuelo;Prefeitura Municipal;SP Consig;Ativo;2023-04-12;2028-04-12
CON-431;PB;Serra Branca;Prefeitura Municipal;SP Consig;Inativo;2022-11-10;2023-11-10
CON-430;SP;Votorantim;Outros;SP Consig;Inativo;2022-09-26;2023-09-26
CON-429;SP;Jundiaí;Prefeitura Municipal;SP Consig;Inativo;2022-07-29;2024-09-27
CON-428;SP;Socorro;Prefeitura Municipal;SP Consig;Inativo;2022-06-04;2025-01-29
CON-427;RN;Passa;Prefeitura Municipal;SP Consig;Iniciando Renovação;2022-09-01;2025-09-01
CON-426;MA;Tribunal De Justiça Do Maranhão;Tribunal;SP Consig;Ativo;2024-11-11;2029-11-11
CON-425;RN;Tribunal De Justiça Do Rio Grande Do Norte;Tribunal;Fácil;Iniciando Renovação;2023-07-04;2025-07-04
CON-424;SP;São Sebastião;Instituto de Previdência;SP Consig;Inativo;2023-02-10;2024-02-10
CON-423;RN;Acari;Prefeitura Municipal;SP Consig;Ativo;2023-01-13;2026-01-13
CON-421;SP;Santa Rita Do Passa Quatro;Prefeitura Municipal;SP Consig;Inativo;2022-11-08;2024-11-09
CON-420;BA;Serrinha;Prefeitura Municipal;SP Consig;Ativo;2022-08-30;2026-08-30
CON-419;PB;Fundação Assistencial Da Paraíba;Outros;SP Consig;Ativo;2022-09-02;2027-09-02
CON-418;PB;Princesa Isabel;Prefeitura Municipal;SP Consig;Inativo;2023-01-25;2024-08-29
CON-417;PB;Cachoeira Dos Índios;Prefeitura Municipal;SP Consig;Inativo;2023-01-10;2025-01-10
CON-416;PB;Riachão Bacamarte;Prefeitura Municipal;SP Consig;Inativo;2022-09-24;2024-09-24
CON-415;PE;Venturosa;Prefeitura Municipal;SP Consig;Ativo;2022-12-12;2027-12-12
CON-414;PE;Itambé;Instituto de Previdência;SP Consig;Ativo;2023-11-07;2027-11-07
CON-413;PE;Itambé;Prefeitura Municipal;SP Consig;Ativo;2023-11-07;2028-11-07
CON-412;RN;Vera Cruz;Instituto de Previdência;SP Consig;Ativo;2022-12-13;2027-12-13
CON-411;RN;Triunfo Potiguar;Prefeitura Municipal;SP Consig;Ativo;2022-12-27;2027-12-27
CON-410;RN;Carnaubais;Prefeitura Municipal;SP Consig;Iniciando Renovação;2022-08-10;2025-08-10
CON-409;GO;Abadia De Goiás;Prefeitura Municipal;Digital Consig;Inativo;2023-02-03;2025-02-03
CON-408;MT;Poxoreo;Prefeitura Municipal;Digital Consig;Iniciando Renovação;2022-08-18;2025-08-18
CON-407;MT;Marcelândia;Prefeitura Municipal;Digital Consig;Ativo;2023-04-03;2028-04-03
CON-406;GO;Aloandia;Prefeitura Municipal;Digital Consig;Inativo;2022-12-03;2024-12-03
CON-405;MT;Colniza;Prefeitura Municipal;Digital Consig;Inativo;2022-08-26;2024-08-26
CON-404;GO;Mineiros;Prefeitura Municipal;Digital Consig;Inativo;2023-04-08;2025-04-08
CON-403;GO;Crixás;Instituto de Previdência;Digital Consig;Ativo;2023-02-15;2028-02-15
CON-402;MT;Pontal Do Araguaia;Prefeitura Municipal;Digital Consig;Inativo;2023-04-24;2025-04-24
CON-401;MT;Nova Mutum;Prefeitura Municipal;Digital Consig;Inativo;2023-04-20;2025-04-20
CON-400;MT;Barra Do Garças;Prefeitura Municipal;Digital Consig;Inativo;2022-08-08;2025-04-24
CON-399;CE;Itaiçaba;Prefeitura Municipal;Digital Consig;Ativo;2022-09-14;2026-09-14
CON-398;CE;Araçoiaba;Prefeitura Municipal;Consignet;Ativo;2025-05-07;1930-05-07
CON-397;MT;Diamantino;Prefeitura Municipal;Digital Consig;Inativo;2023-02-06;2025-02-06
CON-396;MT;Colider - Prev Líder;Instituto de Previdência;Digital Consig;Ativo;2022-08-11;2026-08-11
CON-395;TO;Abreulândia;Prefeitura Municipal;Digital Consig;Ativo;2023-04-28;2026-04-28
CON-394;GO;Pontalina;Prefeitura Municipal;Digital Consig;Inativo;2022-11-26;2024-11-26
CON-393;GO;Jussara;Prefeitura Municipal;Digital Consig;Ativo;2023-01-20;2027-01-20
CON-392;GO;Goiatuba;Prefeitura Municipal;ConsigLog;Ativo;2025-05-12;1930-05-15
CON-391;GO;Posse;Prefeitura Municipal;Digital Consig;Ativo;2022-09-26;2027-09-25
CON-390;MT;Nova Olímpia;Prefeitura Municipal;Digital Consig;Ativo;2024-03-14;2026-03-12
CON-389;MT;Tangara Da Serra;Prefeitura Municipal;Digital Consig;Inativo;2022-06-07;2023-06-07
CON-388;DF;Serviço Social Do Comércio Do Distrito Federal;Empresa Privada;Digital Consig;Ativo;2022-09-06;2027-09-06
CON-387;GO;Nova Crixás;Prefeitura Municipal;Digital Consig;Inativo;2023-04-02;2025-04-02
CON-386;MT;Canarana;Prefeitura Municipal;Digital Consig;Inativo;2022-08-26;2027-12-01
CON-385;MT;Mirassol D' Oeste;Prefeitura Municipal;Digital Consig;Ativo;2022-11-03;2027-11-03
CON-384;MT;Cáceres;Prefeitura Municipal;Digital Consig;Inativo;2022-06-18;2025-05-13
CON-383;PA;Fms De Augusto Correa;Outros;Digital Consig;Ativo;2022-08-18;2026-08-18
CON-382;MA;Assembleia Legislativa Do Maranhão;Assembléia;Safe Consig;Ativo;2024-03-08;2029-03-08
CON-381;AL;Maceió;Prefeitura Municipal;Safe Consig;Ativo;2024-06-20;2029-06-20
CON-380;PA;Marituba;Prefeitura Municipal;NeoConsig;Inativo;2023-05-12;2024-05-12
CON-379;RJ;Rio De Janeiro;Prefeitura Municipal;NeoConsig;Ativo;2022-09-30;2025-09-30
CON-378;SP;Sorocaba;Prefeitura Municipal;NeoConsig;Iniciando Renovação;2022-03-05;2025-09-07
CON-377;AL;Regulação De Serviços Delegados;Autarquia;NeoConsig;Inativo;2023-04-04;2023-10-04
CON-376;MA;São Luís;Prefeitura Municipal;NeoConsig;Ativo;2023-01-05;2028-01-05
CON-375;GO;Governo De Goiás;Governo de Estado;NeoConsig;Ativo;2024-03-15;2026-09-15
CON-374;PA;Benevides;Prefeitura Municipal;NeoConsig;Ativo;2023-10-24;2026-09-20
CON-373;MG;Sete Lagoas;Autarquia;Montreal;Inativo;2023-01-16;2025-01-16
CON-372;AL;São José Da Tapera;Instituto de Previdência;MegaTec;Ativo;2023-03-31;2026-03-31
CON-371;BA;Santo Amaro;Prefeitura Municipal;MC Tecnologia;Iniciando Renovação;2023-03-17;2025-07-15
CON-370;PB;João Pessoa;Prefeitura Municipal;Fácil;Ativo;2022-10-29;2025-12-01
CON-369;BA;Itabaianinha;Prefeitura Municipal;Green Consig;Inativo;2023-02-09;2025-02-09
CON-368;RJ;Cabo Frio;Prefeitura Municipal;Safe Consig;Inativo;2024-01-09;2025-01-09
CON-367;AM;Manaus;Prefeitura Municipal;Fênixsoft;Inativo;2022-12-12;2024-12-12
CON-366;RR;Boa Vista;Prefeitura Municipal;RF1 Participações;Iniciando Renovação;2023-11-22;2028-11-22
CON-364;GO;São Miguel Do Araguaia;Prefeitura Municipal;Consignet;Ativo;2024-11-08;2029-08-26
CON-363;PR;Ortigueira;Prefeitura Municipal;DB1;Inativo;2023-01-06;2025-01-06
CON-362;RJ;Barra Do Piraí;Prefeitura Municipal;Cotar;Inativo;2023-05-29;2025-05-29
CON-361;RJ;Duque De Caxias;Prefeitura Municipal;ConsigLog;Inativo;2023-10-13;2025-06-01
CON-360;RJ;Duque De Caxias;Instituto de Previdência;Cotar;Inativo;2022-06-01;2025-06-01
CON-359;PB;Governo De Paraíba;Governo de Estado;Codata;Ativo;2022-10-21;2025-11-16
CON-358;RO;Nova Mamoré;Prefeitura Municipal;Fasitec;Ativo;2023-06-09;2028-06-09
CON-357;AL;Jequiá Da Praia;Prefeitura Municipal;Fasitec;Ativo;2023-06-15;2028-06-15
CON-356;AL;Colônia Leopoldina;Prefeitura Municipal;Fasitec;Ativo;2023-06-15;2028-06-15
CON-355;BA;Cansanção;Prefeitura Municipal;Fasitec;Ativo;2023-03-15;2026-03-15
CON-354;BA;Canudos;Prefeitura Municipal;Fasitec;Ativo;2023-02-14;2027-02-14
CON-353;BA;Sarrolândia;Prefeitura Municipal;Fasitec;Inativo;2022-12-31;2024-12-31
CON-352;MA;Chapadinha;Instituto de Previdência;Fasitec;Ativo;2023-02-24;2026-02-24
CON-351;AL;Viçosa;Instituto de Previdência;Fasitec;Ativo;2023-10-20;2028-10-20
CON-350;MA;Chapadinha;Prefeitura Municipal;Fasitec;Inativo;2023-05-31;2024-05-31
CON-348;AL;Campestre;Prefeitura Municipal;Fasitec;Ativo;2023-01-28;2027-01-28
CON-347;AL;Boca Da Mata;Prefeitura Municipal;Fasitec;Ativo;2022-06-30;2027-06-30
CON-346;AL;Capela;Prefeitura Municipal;Fasitec;Inativo;2023-04-08;2025-04-28
CON-345;MS;Eldorado;Prefeitura Municipal;Fasitec;Ativo;2023-05-24;2028-05-24
CON-344;BA;Valença;Prefeitura Municipal;Fasitec;Ativo;2025-03-14;2026-03-14
CON-343;SP;Leme;Prefeitura Municipal;Fasitec;Inativo;2023-05-09;2024-05-09
CON-342;AL;Junqueiro;Prefeitura Municipal;Fasitec;Iniciando Renovação;2022-07-19;2025-07-19
CON-341;PR;Lindoeste;Prefeitura Municipal;Fasitec;Ativo;2023-02-11;2026-02-11
CON-340;AL;Monteirópolis;Prefeitura Municipal;Fasitec;Ativo;2022-04-14;2026-08-10
CON-339;BA;Euclides Da Cunha;Prefeitura Municipal;Fasitec;Inativo;2023-03-06;2023-12-21
CON-338;BA;Maetinga;Prefeitura Municipal;Fasitec;Ativo;2023-05-27;2026-05-27
CON-337;SP;Votorantim;Prefeitura Municipal;Fasitec;Inativo;2023-02-04;2025-02-04
CON-336;BA;Presidente Dutra;Prefeitura Municipal;Fasitec;Ativo;2023-01-01;2026-01-01
CON-335;BA;Canudos;Prefeitura Municipal;Fasitec;Inativo;2023-03-29;2023-03-29
CON-334;AL;Novo Lino;Prefeitura Municipal;Fasitec;Ativo;2024-10-16;2029-10-16
CON-333;AL;Porto Real Do Colégio;Prefeitura Municipal;Fasitec;Ativo;2023-04-04;2028-04-04
CON-332;BA;Paratinga;Prefeitura Municipal;Fasitec;Inativo;2022-12-31;2024-12-31
CON-331;AM;Eirunepé;Prefeitura Municipal;Fasitec;Inativo;2023-04-03;2024-04-03
CON-330;AL;Poço Das Trincheiras;Prefeitura Municipal;Fasitec;Ativo;2023-03-17;2028-03-17
CON-329;AL;Anadia;Prefeitura Municipal;NewVersion;Ativo;2024-06-11;2029-06-11
CON-328;AL;Campestre;Prefeitura Municipal;Fasitec;Ativo;2023-03-22;2028-03-22
CON-327;AL;Atalaia;Instituto de Previdência;Fasitec;Ativo;2023-03-15;2028-03-15
CON-326;PR;Anahy;Prefeitura Municipal;Fasitec;Ativo;2023-03-15;2028-03-15
CON-325;AL;Novo Lino;Instituto de Previdência;Fasitec;Inativo;2023-01-22;2025-01-22
CON-324;AL;Satuba;Prefeitura Municipal;Fasitec;Inativo;2023-03-13;2025-03-13
CON-323;MA;Igarapé Do Meio;Prefeitura Municipal;Fasitec;Ativo;2023-01-27;2026-01-27
CON-322;AL;Mar Vermelho;Prefeitura Municipal;Fasitec;Inativo;2022-04-12;2026-08-30
CON-321;MA;Anajatuba;Prefeitura Municipal;Fasitec;Ativo;2023-02-14;2027-10-20
CON-320;BA;Malhada De Pedras;Prefeitura Municipal;Fasitec;Ativo;2023-05-05;2026-05-05
CON-319;PE;São Bento Do Una;Prefeitura Municipal;NewVersion;Ativo;2023-10-03;2028-10-03
CON-318;BA;Heliopolis;Prefeitura Municipal;Fasitec;Ativo;2022-11-25;2026-11-25
CON-317;AL;Anadia;Prefeitura Municipal;Fasitec;Ativo;2023-02-24;2028-02-24
CON-316;AL;Paulo Jacinto;Prefeitura Municipal;Fasitec;Ativo;2023-03-24;2026-03-24
CON-315;AL;Carneiros;Prefeitura Municipal;Fasitec;Ativo;2023-01-26;2028-01-26
CON-314;AL;São Sebastião;Prefeitura Municipal;Fasitec;Ativo;2023-02-02;2028-02-02
CON-313;AL;Atalaia;Prefeitura Municipal;Fasitec;Ativo;2024-04-18;2029-04-18
CON-312;AL;Cajueiro;Prefeitura Municipal;Fasitec;Inativo;2022-07-20;2027-01-03
CON-310;AL;Ouro Branco;Instituto de Previdência;Fasitec;Ativo;2023-04-19;2026-04-19
CON-309;AL;Ouro Branco;Prefeitura Municipal;Fasitec;Ativo;2023-01-17;2028-01-17
CON-308;AL;Fundo De Aposentadoria;Instituto de Previdência;Fasitec;Ativo;2023-01-11;2028-01-11
CON-307;AL;São José Da Laje;Prefeitura Municipal;Fasitec;Ativo;2023-01-17;2026-01-21
CON-306;AL;Pariconha;Prefeitura Municipal;Fasitec;Ativo;2022-12-22;2027-12-22
CON-305;AL;Olho D' Água Das Flores;Prefeitura Municipal;Fasitec;Ativo;2022-12-21;2027-12-21
CON-304;AL;Girau Do Ponciano;Prefeitura Municipal;Fasitec;Ativo;2022-12-07;2027-12-07
CON-303;BA;Jussara;Prefeitura Municipal;Fasitec;Inativo;2022-12-24;2024-12-24
CON-302;BA;Cacule;Prefeitura Municipal;Fasitec;Ativo;2022-10-09;2025-10-09
CON-301;BA;Brumado;Prefeitura Municipal;Fasitec;Ativo;2023-05-12;2028-05-12
CON-300;BA;Abaré;Prefeitura Municipal;Fasitec;Ativo;2022-08-22;2027-05-16
CON-299;BA;Licínio De Almeida;Prefeitura Municipal;Fasitec;Ativo;2022-11-18;2025-11-18
CON-298;BA;Rio Do Antônio;Prefeitura Municipal;Fasitec;Inativo;2022-07-15;2023-07-15
CON-297;MA;Santa Luzia Do Parua;Prefeitura Municipal;Fasitec;Ativo;2023-02-26;2026-02-26
CON-296;PE;Autarquia Educacional Do Belo Jardim Aeb;Autarquia;NewVersion;Ativo;2023-08-25;2028-08-23
CON-295;PE;Mirandiba;Prefeitura Municipal;Fasitec;Ativo;2023-02-22;2027-02-22
CON-294;SP;Biritiba-Mirim;Prefeitura Municipal;ConsigLog;Inativo;2023-04-07;2024-08-23
CON-293;SP;Santo André;Autarquia;ConsigLog;Inativo;2022-12-28;2024-03-15
CON-292;MG;Congonhas;Prefeitura Municipal;ConsigLog;Inativo;2023-03-27;2024-03-27
CON-291;SP;Estância De Campos De Jordão;Prefeitura Municipal;ConsigLog;Inativo;2022-12-13;2024-12-13
CON-290;RJ;São Gonçalo;Instituto de Previdência;ConsigLog;Inativo;2024-05-30;2025-05-30
CON-287;BA;Salvador;Prefeitura Municipal;ConsigLog;Ativo;2024-05-08;2026-05-08
CON-286;BA;Tribunal De Justiça Da Bahia;Tribunal;ConsigLog;Ativo;2023-05-08;2028-05-08
CON-285;BA;Conceição Do Coité;Prefeitura Municipal;ConsigLog;Inativo;2021-03-09;2025-04-08
CON-284;GO;Valparaíso De Goiás;Prefeitura Municipal;ConsigLog;Inativo;2021-10-20;2024-12-31
CON-283;BA;Canavieiras;Prefeitura Municipal;ConsigLog;Ativo;2018-07-04;2026-07-03
CON-282;BA;Vitória Da Conquista;Prefeitura Municipal;ConsigLog;Ativo;2025-05-08;1930-05-08
CON-281;BA;Jequié;Prefeitura Municipal;ConsigLog;Ativo;2021-07-05;2025-11-10
CON-280;PR;Companhia De Saneamento Do Paraná;Outros;ConsigLog;Inativo;2024-03-19;2025-03-18
CON-279;SC;Biguçu;Prefeitura Municipal;ConsigLog;Ativo;2023-04-02;2028-04-02
CON-278;GO;Catalão;Prefeitura Municipal;ConsigLog;Ativo;2022-10-25;2027-10-25
CON-277;SP;Cajamar;Prefeitura Municipal;ConsigLog;Inativo;2023-08-14;2025-02-15
CON-276;SP;Caieiras;Prefeitura Municipal;ConsigLog;Inativo;2024-03-04;2025-03-03
CON-274;RJ;São Gonçalo;Prefeitura Municipal;ConsigLog;Inativo;2024-03-18;2025-03-18
CON-273;SP;Espírito Santo Do Pinhal;Prefeitura Municipal;ConsigLog;Ativo;2022-05-20;2027-05-20
CON-272;SP;Campo Limpo Paulista;Prefeitura Municipal;ConsigLog;Ativo;2022-11-25;2027-11-25
CON-271;GO;Anápolis;Prefeitura Municipal;ConsigLog;Ativo;2024-07-10;2029-07-10
CON-270;SP;Cotia;Prefeitura Municipal;ConsigLog;Inativo;2023-04-05;2028-03-13
CON-269;SP;Taboão Da Serra;Prefeitura Municipal;ConsigLog;Inativo;2025-01-13;1930-01-13
CON-268;PA;Belém;Prefeitura Municipal;RF1 Participações;Ativo;2024-12-10;2025-12-09
CON-267;SP;Nova Odessa;Prefeitura Municipal;ConsigLog;Ativo;2022-08-04;2027-08-04
CON-266;SP;Campos Do Jordão;Prefeitura Municipal;ConsigLog;Ativo;2023-02-27;2028-02-27
CON-265;TO;Araguaína;Prefeitura Municipal;ConsigLog;Ativo;2023-03-02;2027-03-02
CON-264;SP;Franco Rocha;Prefeitura Municipal;ConsigLog;Ativo;2023-03-04;2028-03-04
CON-263;PR;Estado De Paraná - Tce Pr;Tribunal;ConsigLog;Ativo;2020-10-30;2025-10-30
CON-262;SP;Birita Mirim;Prefeitura Municipal;ConsigLog;Inativo;2018-02-18;2019-02-18
CON-261;AM;Governo Do Amazonas;Governo de Estado;ConsigLog;Ativo;2022-12-16;2025-12-18
CON-260;BA;Camaçari;Prefeitura Municipal;ConsigLog;Ativo;2022-09-17;2026-06-24
CON-259;BA;São Francisco Do Conde;Instituto de Previdência;ConsigLog;Inativo;2022-08-19;2023-08-19
CON-258;ES;Barra De São Francisco;Prefeitura Municipal;ConsigLog;Ativo;2023-05-23;2027-05-23
CON-257;MG;Sabará;Prefeitura Municipal;ConsigLog;Ativo;2023-01-24;2028-01-24
CON-256;MG;Santa Luzia;Prefeitura Municipal;ConsigLog;Inativo;2022-12-15;2023-12-15
CON-255;PE;Petrolina;Prefeitura Municipal;ConsigLog;Ativo;2023-03-10;2029-02-27
CON-254;PE;Surubim;Prefeitura Municipal;Consignet;Ativo;2025-01-09;1930-01-09
CON-253;PR;Piên;Prefeitura Municipal;ConsigLog;Ativo;2022-11-29;2026-11-29
CON-252;MA;Paço Do Lumiar;Instituto de Previdência;Fácil;Inativo;2023-04-19;2025-04-19
CON-251;MA;Imperatriz;Prefeitura Municipal;Fácil;Ativo;2023-06-12;2028-06-12
CON-249;CE;Mombaça;Prefeitura Municipal;Fácil;Ativo;2023-05-30;2028-05-30
CON-248;RJ;Itaperuna;Prefeitura Municipal;Fácil;Ativo;2023-01-03;2027-01-03
CON-247;PB;São José Do Brejo Da Cruz;Prefeitura Municipal;SP Consig;Ativo;2023-06-22;2028-06-22
CON-245;MS;Dourados;Prefeitura Municipal;Consignet;Ativo;2024-04-15;2029-04-15
CON-244;PB;Sabugi;Prefeitura Municipal;Fácil;Ativo;2023-03-22;2028-03-22
CON-243;RJ;Niterói;Prefeitura Municipal;Fácil;Iniciando Renovação;2023-07-28;2025-07-28
CON-242;PE;Saúde Macaparana;Outros;Fácil;Ativo;2023-03-04;2026-03-04
CON-241;PE;Unimed Caruaru;Empresa Privada;Fácil;Inativo;2022-08-26;2023-08-26
CON-240;CE;Lavras Da Mangabeira;Prefeitura Municipal;Fácil;Ativo;2023-02-01;2027-02-01
CON-239;PE;Vicência;Instituto de Previdência;Fácil;Ativo;2024-10-09;2026-10-09
CON-238;TO;Procuradoria Geral De Justiça De Tocantins - Pge To;Outros;Fácil;Ativo;2023-01-11;2026-01-11
CON-235;GO;São João D'Aliança;Prefeitura Municipal;Digital Consig;Ativo;2023-06-27;2026-01-20
CON-234;RO;Rolim De Moura;Instituto de Previdência;Consignet;Iniciando Renovação;2023-08-01;2025-08-01
CON-233;RO;Urupá;Prefeitura Municipal;Consignet;Ativo;2023-07-14;2028-07-14
CON-232;CE;Crato;Instituto de Previdência;Fácil;Inativo;2023-03-24;2025-03-24
CON-231;CE;Fortim;Prefeitura Municipal;Fácil;Inativo;2022-07-19;2023-11-28
CON-230;CE;Nova Olinda;Prefeitura Municipal;Consignet;Ativo;2025-05-05;1930-05-05
CON-229;CE;Tianguá;Prefeitura Municipal;Fácil;Ativo;2022-07-07;2026-07-07
CON-228;MA;Governo De Maranhão;Governo de Estado;Fácil;Ativo;2024-02-13;2028-03-15
CON-227;MG;Ipatinga;Prefeitura Municipal;ConsigLog;Ativo;2024-01-17;2026-01-17
CON-226;PA;Alenquer;Prefeitura Municipal;NeoConsig;Inativo;2024-02-28;2024-09-17
CON-225;MA;Santa Luzia;Prefeitura Municipal;Fácil;Ativo;2022-10-07;2026-03-10
CON-224;PB;Cabedelo;Prefeitura Municipal;Fácil;Ativo;2023-01-12;2027-01-12
CON-223;PE;Água Preta;Prefeitura Municipal;Fácil;Ativo;2022-08-16;2026-08-16
CON-222;PE;Recife;Prefeitura Municipal;Fácil;Ativo;2025-05-08;1930-05-08
CON-221;PE;Governo De Pernambuco;Governo de Estado;Fácil;Iniciando Renovação;2022-11-01;2025-12-04
CON-220;PE;Exu;Instituto de Previdência;Fácil;Ativo;2022-09-21;2027-09-21
CON-219;PE;Exu;Prefeitura Municipal;Fácil;Ativo;2023-05-17;2027-05-17
CON-218;RN;Ceará Mirim;Instituto de Previdência;Fácil;Ativo;2023-02-16;2028-02-16
CON-217;RN;Tibau;Prefeitura Municipal;Fácil;Iniciando Renovação;2022-09-07;2025-09-07
CON-216;PR;Curiuva;Instituto de Previdência;Consignet;Inativo;2023-05-27;2024-05-27
CON-215;SC;José Boiteux;Prefeitura Municipal;Consignet;Ativo;2023-05-08;2028-05-08
CON-214;PR;Mauá Da Serra;Prefeitura Municipal;Consignet;Inativo;2022-07-12;2028-02-28
CON-213;PA;Santa Izabel Do Pará;Prefeitura Municipal;Safe Consig;Ativo;2024-10-25;2029-10-25
CON-212;PR;Laranjeiras Do Sul;Prefeitura Municipal;Consignet;Inativo;2022-08-22;2024-08-22
CON-211;GO;Santa Rita Do Araguaia;Prefeitura Municipal;Consignet;Ativo;2023-06-02;2028-06-02
CON-210;MS;Paranaíba;Instituto de Previdência;Consignet;Ativo;2023-02-24;2028-02-24
CON-209;SC;Rio Negrinho;Prefeitura Municipal;Consignet;Ativo;2023-06-05;2028-06-05
CON-208;MG;Sapucaí Mirim;Prefeitura Municipal;Consignet;Ativo;2022-09-23;2026-09-23
CON-207;SP;Miguelópolis;Prefeitura Municipal;Consignet;Inativo;2022-06-23;2023-06-23
CON-206;RO;Jaru;Prefeitura Municipal;Consignet;Ativo;2023-03-16;2028-03-16
CON-205;SC;Empresa Tombini;Empresa Privada;Consignet;Ativo;2022-11-19;2026-11-19
CON-204;PR;Matelândia;Instituto de Previdência;Consignet;Inativo;2022-10-10;2024-10-10
CON-203;SP;Fundação Municipal Para Educação Comunitária De Campinas;Empresa Privada;Consignet;Iniciando Renovação;2023-06-25;2025-06-25
CON-202;PR;Campo Mourão;Prefeitura Municipal;Consignet;Ativo;2024-06-06;2028-06-06
CON-201;MG;Pirajuba;Prefeitura Municipal;Consignet;Ativo;2023-06-05;2028-06-05
CON-200;PR;Campo Mourão;Câmara Municipal;Consignet;Iniciando Renovação;2024-07-11;2025-07-11
CON-199;PE;São Lourenço Da Mata;Instituto de Previdência;Consignet;Inativo;2022-11-01;2023-12-04
CON-198;PR;Centenário Do Sul;Prefeitura Municipal;Consignet;Ativo;2023-06-12;2028-06-12
CON-197;PE;São José Do Belmonte;Prefeitura Municipal;Consignet;Ativo;2023-04-24;2028-04-24
CON-196;PE;Cedro;Instituto de Previdência;Consignet;Inativo;2023-05-24;2024-12-24
CON-195;PE;Cedro;Prefeitura Municipal;Consignet;Ativo;2025-01-14;1930-01-14
CON-194;PE;Belém Do São Francisco;Prefeitura Municipal;Consignet;Ativo;2028-05-23;2028-05-23
CON-193;MS;Nioaque;Prefeitura Municipal;Consignet;Ativo;2023-06-01;2028-06-01
CON-192;PR;Marilena;Instituto de Previdência;Consignet;Ativo;2023-08-05;2028-08-05
CON-191;PR;Bandeirantes;Prefeitura Municipal;Consignet;Ativo;2022-12-09;2027-12-09
CON-190;MT;Vera;Instituto de Previdência;Consignet;Ativo;2023-05-03;2028-05-03
CON-189;SP;Fundação Hemocentro De Ribeirão Preto;Outros;Consignet;Inativo;2023-02-03;2025-02-03
CON-188;MT;Vera;Prefeitura Municipal;Consignet;Ativo;2023-07-18;2028-07-18
CON-187;RO;São Miguel Do Guaporé;Prefeitura Municipal;Consignet;Ativo;2023-05-30;2028-05-30
CON-186;RO;Monte Negro;Prefeitura Municipal;Consignet;Ativo;2024-12-17;2025-12-16
CON-185;PR;Tunas Do Paraná;Prefeitura Municipal;Consignet;Ativo;2025-03-27;1930-03-27
CON-184;RO;Castanheiras;Prefeitura Municipal;Consignet;Ativo;2023-06-12;2028-06-12
CON-183;PR;Realeza;Prefeitura Municipal;Consignet;Ativo;2023-05-18;2028-05-18
CON-182;SP;Sertãozinho;Prefeitura Municipal;Consignet;Ativo;2023-04-01;2028-04-01
CON-181;MG;Cachoeira Dourada;Instituto de Previdência;Consignet;Inativo;2023-01-01;2025-01-01
CON-180;SP;Francisco Morato;Instituto de Previdência;Consignet;Inativo;2023-01-08;2024-01-08
CON-179;PR;Nova Prata Do Iguaçu;Prefeitura Municipal;Consignet;Ativo;2023-05-29;2028-05-29
CON-178;SP;São Simão;Prefeitura Municipal;Consignet;Inativo;2019-03-19;2024-03-19
CON-177;PR;Ji-Paraná;Prefeitura Municipal;Consignet;Ativo;2023-01-02;2026-01-02
CON-176;SP;Bom Jesus Dos Perdões;Instituto de Previdência;Consignet;Inativo;2023-04-03;2025-04-03
CON-175;PE;Itaquitinga;Prefeitura Municipal;Consignet;Ativo;2023-02-10;2026-02-10
CON-174;RS;Estância Velha;Prefeitura Municipal;Consignet;Ativo;2022-01-04;2026-01-04
CON-173;PR;Santo Antônio Do Sudoeste;Prefeitura Municipal;Consignet;Ativo;2023-05-24;2028-05-24
CON-172;SP;Guariba;Câmara Municipal;Consignet;Ativo;2022-07-29;2027-07-29
CON-171;PR;Câmara Municipal Do Alto Paraná;Câmara Municipal;Consignet;Ativo;2022-09-28;2027-09-28
CON-170;PR;Arapuã;Prefeitura Municipal;Consignet;Ativo;2023-01-20;2028-01-20
CON-168;SC;Ponte Alta Do Norte;Prefeitura Municipal;Consignet;Ativo;2023-04-11;2028-04-11
CON-167;SC;Lontras;Prefeitura Municipal;Consignet;Ativo;2023-03-29;2028-03-29
CON-166;SC;Empresa Prevemax - Epis Impermeáveis;Câmara Municipal;Consignet;Ativo;2022-09-16;2027-09-16
CON-165;SP;Zacarias;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-08-04;2025-08-04
